Loop,Nand Write,Host Write,WAF
100,6416,6416,1.000000
200,6516,6516,1.000000
300,6616,6616,1.000000
400,6716,6716,1.000000
500,6816,6816,1.000000
600,6916,6916,1.000000
700,7016,7016,1.000000
800,7116,7116,1.000000
900,7216,7216,1.000000
1000,7316,7316,1.000000
1100,7416,7416,1.000000
1200,7516,7516,1.000000
1300,7616,7616,1.000000
1400,7716,7716,1.000000
1500,7816,7816,1.000000
1600,7916,7916,1.000000
1700,8016,8016,1.000000
1800,8116,8116,1.000000
1900,8216,8216,1.000000
2000,8316,8316,1.000000
2100,8416,8416,1.000000
2200,8516,8516,1.000000
2300,8616,8616,1.000000
2400,8716,8716,1.000000
2500,8816,8816,1.000000
2600,8916,8916,1.000000
2700,9016,9016,1.000000
2800,9116,9116,1.000000
2900,9216,9216,1.000000
3000,9316,9316,1.000000
3100,9416,9416,1.000000
3200,9516,9516,1.000000
3300,9616,9616,1.000000
3400,9716,9716,1.000000
3500,9816,9816,1.000000
3600,9916,9916,1.000000
3700,10016,10016,1.000000
3800,10116,10116,1.000000
3900,10216,10216,1.000000
4000,10316,10316,1.000000
4100,10416,10416,1.000000
4200,10516,10516,1.000000
4300,10616,10616,1.000000
4400,10716,10716,1.000000
4500,10816,10816,1.000000
4600,10916,10916,1.000000
4700,11016,11016,1.000000
4800,11116,11116,1.000000
4900,11216,11216,1.000000
5000,11316,11316,1.000000
5100,11416,11416,1.000000
5200,11516,11516,1.000000
5300,11616,11616,1.000000
5400,11716,11716,1.000000
5500,11816,11816,1.000000
5600,11916,11916,1.000000
5700,12016,12016,1.000000
5800,12116,12116,1.000000
5900,12216,12216,1.000000
6000,12316,12316,1.000000
6100,12416,12416,1.000000
6200,12516,12516,1.000000
6300,12616,12616,1.000000
6400,12716,12716,1.000000
6500,12816,12816,1.000000
6600,12916,12916,1.000000
6700,13016,13016,1.000000
6800,13116,13116,1.000000
6900,13216,13216,1.000000
7000,13316,13316,1.000000
7100,13416,13416,1.000000
7200,13516,13516,1.000000
7300,13616,13616,1.000000
7400,13716,13716,1.000000
7500,13816,13816,1.000000
7600,13916,13916,1.000000
7700,14016,14016,1.000000
7800,14116,14116,1.000000
7900,14216,14216,1.000000
8000,14316,14316,1.000000
8100,14416,14416,1.000000
8200,14516,14516,1.000000
8300,14616,14616,1.000000
8400,14716,14716,1.000000
8500,14816,14816,1.000000
8600,14916,14916,1.000000
8700,15051,15016,1.002331
8800,15151,15116,1.002315
8900,15287,15216,1.004666
9000,15387,15316,1.004636
9100,15523,15416,1.006941
9200,15623,15516,1.006896
9300,15759,15616,1.009157
9400,15895,15716,1.011390
9500,15995,15816,1.011318
9600,16131,15916,1.013508
9700,16231,16016,1.013424
9800,16367,16116,1.015575
9900,16503,16216,1.017699
10000,16603,16316,1.017590
10100,16739,16416,1.019676
10200,16839,16516,1.019557
10300,16975,16616,1.021606
10400,17075,16716,1.021476
10500,17211,16816,1.023490
10600,17311,16916,1.023351
10700,17447,17016,1.025329
10800,17583,17116,1.027284
10900,17683,17216,1.027126
11000,17819,17316,1.029048
11100,17919,17416,1.028881
11200,18055,17516,1.030772
11300,18191,17616,1.032641
11400,18291,17716,1.032457
11500,18427,17816,1.034295
11600,18527,17916,1.034104
11700,18663,18016,1.035913
11800,18799,18116,1.037701
11900,18899,18216,1.037495
12000,19035,18316,1.039255
12100,19135,18416,1.039042
12200,19271,18516,1.040776
12300,19407,18616,1.042490
12400,19507,18716,1.042263
12500,19643,18816,1.043952
12600,19743,18916,1.043720
12700,19879,19016,1.045383
12800,19979,19116,1.045145
12900,20115,19216,1.046784
13000,20251,19316,1.048405
13100,20351,19416,1.048156
13200,20487,19516,1.049754
13300,20587,19616,1.049500
13400,20723,19716,1.051075
13500,20823,19816,1.050818
13600,20959,19916,1.052370
13700,21059,20016,1.052108
13800,21195,20116,1.053639
13900,21331,20216,1.055154
14000,21431,20316,1.054883
14100,21567,20416,1.056377
14200,21667,20516,1.056103
14300,21803,20616,1.057577
14400,21939,20716,1.059036
14500,22039,20816,1.058753
14600,22175,20916,1.060193
14700,22275,21016,1.059907
14800,22411,21116,1.061328
14900,22511,21216,1.061039
15000,22647,21316,1.062441
15100,22747,21416,1.062150
15200,22883,21516,1.063534
15300,23019,21616,1.064906
15400,23119,21716,1.064607
15500,23255,21816,1.065961
15600,23355,21916,1.065660
15700,23491,22016,1.066997
15800,23627,22116,1.068322
15900,23727,22216,1.068014
16000,23863,22316,1.069322
16100,23963,22416,1.069013
16200,24099,22516,1.070306
16300,24235,22616,1.071586
16400,24335,22716,1.071271
16500,24471,22816,1.072537
16600,24571,22916,1.072220
16700,24707,23016,1.073471
16800,24843,23116,1.074710
16900,24943,23216,1.074388
17000,25079,23316,1.075613
17100,25179,23416,1.075290
17200,25315,23516,1.076501
17300,25415,23616,1.076177
17400,25551,23716,1.077374
17500,25687,23816,1.078561
17600,25787,23916,1.078232
17700,25923,24016,1.079405
17800,26023,24116,1.079076
17900,26159,24216,1.080236
18000,26259,24316,1.079906
18100,26395,24416,1.081053
18200,26495,24516,1.080723
18300,26631,24616,1.081857
18400,26767,24716,1.082983
18500,26867,24816,1.082648
18600,27003,24916,1.083761
18700,27103,25016,1.083427
18800,27239,25116,1.084528
18900,27375,25216,1.085620
19000,27475,25316,1.085282
19100,27611,25416,1.086363
19200,27711,25516,1.086024
19300,27847,25616,1.087094
19400,27983,25716,1.088155
19500,28083,25816,1.087814
19600,28219,25916,1.088864
19700,28319,26016,1.088522
19800,28455,26116,1.089562
19900,28591,26216,1.090594
20000,28691,26316,1.090249
20100,28827,26416,1.091270
20200,28927,26516,1.090926
20300,29063,26616,1.091937
20400,29163,26716,1.091593
20500,29299,26816,1.092594
20600,29435,26916,1.093587
20700,29535,27016,1.093241
20800,29671,27116,1.094225
20900,29771,27216,1.093879
21000,29907,27316,1.094853
21100,30043,27416,1.095820
21200,30143,27516,1.095472
21300,30279,27616,1.096430
21400,30379,27716,1.096082
21500,30515,27816,1.097030
21600,30615,27916,1.096683
21700,30751,28016,1.097623
21800,30851,28116,1.097276
21900,30987,28216,1.098207
22000,31123,28316,1.099131
22100,31223,28416,1.098782
22200,31359,28516,1.099698
22300,31459,28616,1.099350
22400,31595,28716,1.100258
22500,31731,28816,1.101159
22600,31831,28916,1.100809
22700,31967,29016,1.101703
22800,32067,29116,1.101353
22900,32203,29216,1.102238
23000,32339,29316,1.103118
23100,32439,29416,1.102767
23200,32575,29516,1.103639
23300,32675,29616,1.103289
23400,32811,29716,1.104153
23500,32947,29816,1.105011
23600,33047,29916,1.104660
23700,33183,30016,1.105510
23800,33283,30116,1.105160
23900,33419,30216,1.106003
24000,33519,30316,1.105654
24100,33655,30416,1.106490
24200,33791,30516,1.107321
24300,33891,30616,1.106970
24400,34027,30716,1.107794
24500,34127,30816,1.107444
24600,34263,30916,1.108261
24700,34363,31016,1.107912
24800,34499,31116,1.108722
24900,34635,31216,1.109527
25000,34735,31316,1.109177
25100,34871,31416,1.109976
25200,34971,31516,1.109627
25300,35107,31616,1.110419
25400,35207,31716,1.110071
25500,35343,31816,1.110856
25600,35479,31916,1.111637
25700,35579,32016,1.111288
25800,35715,32116,1.112063
25900,35815,32216,1.111715
26000,35951,32316,1.112483
26100,36087,32416,1.113247
26200,36187,32516,1.112898
26300,36323,32616,1.113656
26400,36423,32716,1.113308
26500,36559,32816,1.114060
26600,36695,32916,1.114807
26700,36831,33016,1.115550
26800,36931,33116,1.115201
26900,37067,33216,1.115938
27000,37167,33316,1.115590
27100,37303,33416,1.116322
27200,37403,33516,1.115974
27300,37539,33616,1.116700
27400,37675,33716,1.117422
27500,37775,33816,1.117075
27600,37911,33916,1.117791
27700,38011,34016,1.117445
27800,38147,34116,1.118156
27900,38283,34216,1.118863
28000,38383,34316,1.118516
28100,38519,34416,1.119218
28200,38655,34516,1.119915
28300,38755,34616,1.119569
28400,38891,34716,1.120262
28500,39027,34816,1.120950
28600,39127,34916,1.120604
28700,39263,35016,1.121287
28800,39363,35116,1.120942
28900,39499,35216,1.121621
29000,39599,35316,1.121276
29100,39735,35416,1.121951
29200,39871,35516,1.122621
29300,39971,35616,1.122277
29400,40107,35716,1.122942
29500,40207,35816,1.122599
29600,40343,35916,1.123260
29700,40479,36016,1.123917
29800,40579,36116,1.123574
29900,40715,36216,1.124227
30000,40851,36316,1.124876
30100,40951,36416,1.124533
30200,41087,36516,1.125178
30300,41187,36616,1.124836
30400,41323,36716,1.125477
30500,41459,36816,1.126114
30600,41559,36916,1.125772
30700,41695,37016,1.126405
30800,41795,37116,1.126064
30900,41931,37216,1.126693
31000,42067,37316,1.127318
31100,42167,37416,1.126978
31200,42303,37516,1.127599
31300,42403,37616,1.127260
31400,42539,37716,1.127877
31500,42675,37816,1.128491
31600,42775,37916,1.128152
31700,42911,38016,1.128762
31800,43011,38116,1.128424
31900,43147,38216,1.129030
32000,43283,38316,1.129633
32100,43383,38416,1.129295
32200,43519,38516,1.129894
32300,43619,38616,1.129558
32400,43755,38716,1.130153
32500,43891,38816,1.130745
32600,43991,38916,1.130409
32700,44127,39016,1.130998
32800,44263,39116,1.131583
32900,44363,39216,1.131247
33000,44499,39316,1.131829
33100,44599,39416,1.131495
33200,44735,39516,1.132073
33300,44871,39616,1.132648
33400,44971,39716,1.132314
33500,45107,39816,1.132886
33600,45207,39916,1.132553
33700,45343,40016,1.133122
33800,45479,40116,1.133687
33900,45579,40216,1.133355
34000,45715,40316,1.133917
34100,45851,40416,1.134476
34200,45951,40516,1.134145
34300,46087,40616,1.134701
34400,46187,40716,1.134370
34500,46323,40816,1.134923
34600,46459,40916,1.135473
34700,46559,41016,1.135142
34800,46695,41116,1.135689
34900,46795,41216,1.135360
35000,46931,41316,1.135904
35100,47067,41416,1.136445
35200,47167,41516,1.136116
35300,47303,41616,1.136654
35400,47403,41716,1.136327
35500,47539,41816,1.136861
35600,47675,41916,1.137394
35700,47775,42016,1.137067
35800,47911,42116,1.137596
35900,48047,42216,1.138123
36000,48147,42316,1.137797
36100,48283,42416,1.138320
36200,48383,42516,1.137995
36300,48519,42616,1.138516
36400,48655,42716,1.139035
36500,48755,42816,1.138710
36600,48891,42916,1.139225
36700,48991,43016,1.138902
36800,49127,43116,1.139415
36900,49263,43216,1.139925
37000,49363,43316,1.139602
37100,49499,43416,1.140110
37200,49599,43516,1.139788
37300,49735,43616,1.140293
37400,49871,43716,1.140795
37500,49971,43816,1.140474
37600,50107,43916,1.140974
37700,50207,44016,1.140653
37800,50343,44116,1.141151
37900,50479,44216,1.141646
38000,50579,44316,1.141326
38100,50715,44416,1.141818
38200,50815,44516,1.141500
38300,50930,44616,1.141519
38400,51030,44716,1.141202
38500,51130,44816,1.140887
38600,51230,44916,1.140574
38700,51330,45016,1.140261
38800,51430,45116,1.139950
38900,51530,45216,1.139641
39000,51630,45316,1.139333
39100,51730,45416,1.139026
39200,51830,45516,1.138720
39300,51930,45616,1.138416
39400,52030,45716,1.138114
39500,52130,45816,1.137812
39600,52230,45916,1.137512
39700,52330,46016,1.137213
39800,52430,46116,1.136916
39900,52530,46216,1.136619
40000,52630,46316,1.136324
40100,52730,46416,1.136031
40200,52830,46516,1.135738
40300,52930,46616,1.135447
40400,53030,46716,1.135157
40500,53130,46816,1.134868
40600,53230,46916,1.134581
40700,53330,47016,1.134295
40800,53430,47116,1.134010
40900,53530,47216,1.133726
41000,53630,47316,1.133443
41100,53730,47416,1.133162
41200,53830,47516,1.132882
41300,53930,47616,1.132602
41400,54030,47716,1.132325
41500,54130,47816,1.132048
41600,54230,47916,1.131772
41700,54330,48016,1.131498
41800,54430,48116,1.131225
41900,54530,48216,1.130952
42000,54630,48316,1.130681
42100,54730,48416,1.130411
42200,54830,48516,1.130143
42300,54930,48616,1.129875
42400,55030,48716,1.129608
42500,55130,48816,1.129343
42600,55230,48916,1.129078
42700,55330,49016,1.128815
42800,55430,49116,1.128553
42900,55530,49216,1.128292
43000,55630,49316,1.128031
43100,55730,49416,1.127772
43200,55830,49516,1.127514
43300,55930,49616,1.127257
43400,56030,49716,1.127001
43500,56130,49816,1.126746
43600,56230,49916,1.126493
43700,56330,50016,1.126240
43800,56430,50116,1.125988
43900,56530,50216,1.125737
44000,56630,50316,1.125487
44100,56730,50416,1.125238
44200,56830,50516,1.124990
44300,56930,50616,1.124743
44400,57030,50716,1.124497
44500,57130,50816,1.124252
44600,57230,50916,1.124008
44700,57330,51016,1.123765
44800,57430,51116,1.123523
44900,57530,51216,1.123282
45000,57630,51316,1.123042
45100,57730,51416,1.122802
45200,57830,51516,1.122564
45300,57930,51616,1.122326
45400,58030,51716,1.122090
45500,58130,51816,1.121854
45600,58230,51916,1.121620
45700,58330,52016,1.121386
45800,58430,52116,1.121153
45900,58530,52216,1.120921
46000,58630,52316,1.120690
46100,58730,52416,1.120459
46200,58830,52516,1.120230
46300,58930,52616,1.120002
46400,59030,52716,1.119774
46500,59130,52816,1.119547
46600,59230,52916,1.119321
46700,59330,53016,1.119096
46800,59430,53116,1.118872
46900,59530,53216,1.118649
47000,59630,53316,1.118426
47100,59730,53416,1.118204
47200,59866,53516,1.118656
47300,60002,53616,1.119106
47400,60102,53716,1.118885
47500,60238,53816,1.119333
47600,60374,53916,1.119779
47700,60474,54016,1.119557
47800,60610,54116,1.120001
47900,60710,54216,1.119780
48000,60846,54316,1.120222
48100,60982,54416,1.120663
48200,61118,54516,1.121102
48300,61218,54616,1.120880
48400,61354,54716,1.121317
48500,61454,54816,1.121096
48600,61590,54916,1.121531
48700,61726,55016,1.121965
48800,61826,55116,1.121743
48900,61962,55216,1.122175
49000,62062,55316,1.121954
49100,62198,55416,1.122383
49200,62334,55516,1.122811
49300,62434,55616,1.122591
49400,62570,55716,1.123017
49500,62670,55816,1.122796
49600,62806,55916,1.123221
49700,62942,56016,1.123643
49800,63042,56116,1.123423
49900,63178,56216,1.123844
50000,63314,56316,1.124263
50100,63414,56416,1.124043
50200,63550,56516,1.124460
50300,63650,56616,1.124240
50400,63786,56716,1.124656
50500,63922,56816,1.125070
50600,64022,56916,1.124851
50700,64158,57016,1.125263
50800,64258,57116,1.125044
50900,64394,57216,1.125454
51000,64530,57316,1.125864
51100,64630,57416,1.125644
51200,64766,57516,1.126052
51300,64902,57616,1.126458
51400,65002,57716,1.126239
51500,65138,57816,1.126643
51600,65238,57916,1.126424
51700,65374,58016,1.126827
51800,65510,58116,1.127228
51900,65610,58216,1.127010
52000,65746,58316,1.127409
52100,65882,58416,1.127807
52200,65982,58516,1.127589
52300,66118,58616,1.127986
52400,66218,58716,1.127768
52500,66318,58816,1.127550
52600,66418,58916,1.127334
52700,66518,59016,1.127118
52800,66618,59116,1.126903
52900,66718,59216,1.126689
53000,66818,59316,1.126475
53100,66918,59416,1.126262
53200,67018,59516,1.126050
53300,67118,59616,1.125839
53400,67218,59716,1.125628
53500,67318,59816,1.125418
53600,67418,59916,1.125209
53700,67518,60016,1.125000
53800,67618,60116,1.124792
53900,67718,60216,1.124585
54000,67818,60316,1.124378
54100,67918,60416,1.124172
54200,68018,60516,1.123967
54300,68118,60616,1.123763
54400,68218,60716,1.123559
54500,68318,60816,1.123356
54600,68418,60916,1.123153
54700,68518,61016,1.122951
54800,68618,61116,1.122750
54900,68718,61216,1.122550
55000,68818,61316,1.122350
55100,68918,61416,1.122151
